id,keyword,location,text,target
5986,forest%20fire,"Victoria, Australia",Scientists warn a timber industry proposal to allow some logging in national parks and on other public land to reduce bushfire…,0
5987,forest%20fire,"Sunnyvale, Ca","‘Save the forest, stop the fire!’ will be ready to send it to #workssanjose #Foresight2020 #art #penandink… https://t.co/fEEtHre6iw",0
5988,forest%20fire,near the forest,A ‘resprouter’ eucalypt forest burned by high-severity fire near the Macalister River in eastern Victo… https://t.co/VgX9H4zxYA,1
5989,forest%20fires,,I say to those who are delaying action on climate change: Look at the blood-red sky and unbreathable air in Australia becau…,0
5990,forest%20fires,,Day by day I just seem to love Taehyung more and more. His words today really comforted me although it’s not in my country b…,0
5991,forest%20fires,,And this. Worth reading. https://t.co/oe3382UzTT,0
5992,forest%20fires,,"Following the example of other ONCEs, I made a small donation on behalf of 'TWICE' to help restore wildlife due to Austra…",0
5993,forest%20fires,Heartbreak Hotel,"“You promised the world and I fell for it, I put you first and you adored it, set fires to my forest, and you let i… https://t.co/wtw5gfSzjm",0
5994,forest%20fires,Deutschland,The resident speaks of natural forest !!! and the resident is afraid that Tesla pumps the groundwater and that the residents…,0
5995,forest%20fires,USA,Unleash Hell': New Al Qaeda magazine describes in detail how to start huge forest fires across th...… https://t.co/NgWja64l8R,0
5996,forest%20fires,Worldwide,Climate change is responsible for forest fires in Australia.,0
5997,forest%20fires,Australia,"The climate does not cause forest fires. They are caused by mis-management (silly green-think), lightning, campfires, ciga…",0
5998,forest%20fires,Rwanda,Is that so❓ That's too bad.🙀 Australia has many forest fires.🔥 I´m concerned about firefighters too.🚒👨‍🚒,1
5999,forest%20fires,,"200112 SECHAN INSTAGRAM ""Hi, this is Sehun &amp; Chanyeol. The damage from the forest fires that began 5 months ago in Aust…",1
6000,forest%20fires,america,Peruvian President Martin Vizcarra launched a campaign to reforest the Machu Picchu archeological site in order to protect i…,0
6001,forest%20fires,,set fires to my forest &amp; you let it burn,0
6002,forest%20fires,,Due to terrible environmental policies of farmers not being allowed to… https://t.co/itmKFISOjh,0
6003,forest%20fires,[she/her],i put you first and you adored it set fires to my forest and you let it burn,0
6004,forest%20fires,"North East, England","For those interested in a sceptical view, from Australia, of the standard coverage of Australia's forest fires, this is in…",0
6005,forest%20fires,"Darwin, Northern Territory",bestinaus: Australia forest fires &amp; free mx backup services offered by Duocircle to backup enterprise emails -… https://t.co/535sRXPtWG,0
6006,forest%20fires,Seymou,"bahahahaha yes, they'll probably still be happening in March. bushfires don't go out after a couple d… https://t.co/887yP4ff8W",0
6007,forest%20fires,Queanbeyan NSW,#SOS Logging must Cease Immediately. The 2030 Plan must be scrapped and an immediate end must be made to protect the little na…,0
6008,forest%20fires,,It is terrible news what we see on TV every day about those forest fires. Terrible for all those peopl… https://t.co/vx2jaFBXCW,1
6009,forest%20fires,,"#NatureTerrorism ISIS Tells Followers to Set Forest Fires in U.S., Europe https://t.co/XMdfeYTImE",0
6010,forest%20fires,,Pawcept: Australia and Amazon Forest Fires: Cheering the Ch... https://t.co/KxqLGw8eTt,1
6011,forest%20fires,JAPAN,Some regions of the world at risk of forest fires may become unsuitable for human habitation https://t.co/dMNoDrcazY,0
6012,forest%20fires,vaikunth,This is getting more &amp; more serious.... Is The Dessert Barbaric Cult fighting a Covert war 👿 ?? https://t.co/hdrhGfsbpN,0
6013,forest%20fires,,BBC News - Climate change: Australia fires will be 'normal' in warmer world https://t.co/R30bO3gmJc,0
6014,forest%20fires,Teesside,"Forrest fires in Oz are ""not man made"" then claim its down to poor… https://t.co/Dlcqt32Mzv",0
6015,forest%20fires,,"Australia will have their sin cause forgiven, and new forests and plants will regenerate. And forest fires blown of… https://t.co/5xlZGwxL9J",0
6016,forest%20fires,USA,Pray for Australia Forest Fires shirt https://t.co/IyRT65zN2R https://t.co/HNPSeOb2Xx,1
6017,forest%20fires,"Brisbane, Australia",How good is destroying the planet and killing people through carbon emissions and forest fires?… https://t.co/BmorRrbAZF,0
6018,forest%20fires,,Many forest fires are caused by Arson. The forest fire has drastically reduced Prime Minister Morrison's approval r… https://t.co/U5zP170B0m,0
6019,forest%20fires,Australia,Gutless has caved in to the Loony Left and the rabid Mainstream Media - neither of whom would have a clu…,0
6020,forest%20fires,,The fires are in #Australia now but come this summer we will be fighting our own battles against forest fires. We're…,1
6021,forest%20fires,United Kingdom,🔥🔥 You harped on this morning about climate change causing Australian fires...but you didn't mention n… https://t.co/xo7bRDUMJp,0
6022,forest%20fires,Sydney Nova Scotia,More Santa Winds with a lot more forest fires and fires in late January 2020 My Video Coming Soon,0
6023,forest%20fires,,"Good things like, for example, putting our planet at the b… https://t.co/08t8kMRLew",0
6024,forest%20fires,"กรุงเทพมหานคร, ประเทศไทย",Its crazy and sad to see the current fires happening in the amazon rain forest! I was lucky to visit last year to…,1
6025,forest%20fires,,Theyre surrounded by water...why are they not drawing water from sea.when forest fires occur in greece th… https://t.co/OS0e59RtFU,0
6026,forest%20fires,"Sydney, New South Wales",Hey non Australians. It’s a bush fire. The equivalent to a forest fire anywhere else. Calling them brush fires seri… https://t.co/WoDj2FNeoi,0
6027,forest%20fires,makati,Fires have also affected the alpine habitat of the endangered southern corroboree frog and the forest and sub-alpin… https://t.co/fAuS7OC8eC,0
6028,forest%20fires,"Chelsea, Québec",The Amazon is a long and windy river that does not always have the infrastructure or accessibility for tourists. https://t.co/hLBTFT1uqf,0
6029,forest%20fires,"Sydney, New South Wales",Ok but actually. Why can’t people distinguish the word bush from brush. They’re bush fires. The equiva… https://t.co/LXvmDOYkT5,0
6030,forest%20fires,USA,Pray for Australia Forest Fires shirt https://t.co/YQka8OgjL1 https://t.co/jrU2b3v0SF,1
6031,forest%20fires,,Is that so❓ That's too bad.🙀 Australia has many forest fires.🔥 I´m concerned about firefighters too.🚒👨‍🚒,1
6032,forest%20fires,Brussels,Disinformation cannot exist without misinformation. It’s like smoky the bear saying only you can prevent forest fires. Or…,0
6033,forest%20fires,Victoria's Native Forests,"The double whammy is that research shows that ""More logging leads to fires that burn faster and hotter. It…",0
6034,hail,,"Hail, Hail, Rock &amp; Roll, (and Ralph and Indio). New ‘Thrill of It’ video is premiering on - h…",0
6035,hail,"Málaga, España",All hail the Queen! Autor: https://t.co/GMIfLAM7mk https://t.co/hbl0Z5FCV4,0
6036,hail,,"5 days to go till the real, famous and mouth watering day of our King .. All hail the king 👑🤴 Let's start mak…",0
6037,hail,"Cape Town, South Africa","If Modi is not fascist , Hitler wasn't either. Hail Modi https://t.co/z8EDtZ8SGt",0
6038,hail,East Grinstead United Kingdom,"“What I try to let everybody know is Red Dirt music is Oklahoma music, and a lot of people put Red Dirt on every person t…",0
6039,hail,Lazy lake,gang. ALL HAIL KING MAXELLLLLL,0
6040,hail,Western Hemisphere,Moan your hail marys in the confessional while you masturbate #WeirdWaysToShowYourLove,0
6041,hail,,"They might claim it was a natural weather hazard that is allowed, not rain, or hail.",0
6042,hail,"DKI Jakarta, Indonesia",ALL HAIL THE QUEEN 👑 #Agnation #BestFanArmy #iHeartAwards https://t.co/Aw3f4H9wDe,0
6043,hail,Respect Hezbollah,The #MEK are inserting their people into the #IranProtests2020 in an attempt to hijack the protests. Here is one woman trying t…,0
6044,hail,Tasmania,"#Thunderstorms are possible across #Tasmania Wednesday afternoon after a warm, humid and smoky start to the day. Hail or short…",1
6045,hail,Huntsville  Alabama,Heavy rain and storms move through the Shoals this morning. Lightning and small hail possible. https://t.co/4n7MXERnFB…,1
6046,hail,⚧️ECCE HOMOSEXUAL⚧️,i wanna tie up cuties and be tied up by cuties ideally with a prenegotiated understanding that we will successively tie up…,0
6047,hail,,So too were RBI governors (Past &amp; Present). History Graduate Das is doing a splendid job of managing Banking crisis. Kam…,0
6048,hail,"Shetland Islands, UK","Wintry skies, sleet, hail and the wind chill cutting through you like a knife, but there’s a kind of solace in the slowl…",0
6049,hail,,"Burger King: Damn that’s good. Evangelicals: THIS IS AN OUTRAGE! Trump: Shithole, pussy, bullshit. Evangelicals: He i…",0
6050,hail,,Bernie ain’t gotta squash shit. She ended her campaign tonight. Either she sticks…,0
6051,hail,,All hail the Daudu https://t.co/FK2nvuIuV2 https://t.co/A5pdnC3s5h,0
6052,hail,cheetos,ALL HAIL CHEETOS,0
6053,hail,⚧️ECCE HOMOSEXUAL⚧️,abject worshiper 🖤 https://t.co/rUkeGJgrlm,0
6054,hail,"West Virginia, USA",Hail Hydra,0
6055,hail,⚧️ECCE HOMOSEXUAL⚧️,"Different angles, but that new one is 😋",0
6056,hail,Burgess Hill,“All Hail The President” Wonderful to see alumni &amp; BHBPA enthusiast Tamara Roberts on the front cover of …,0
6057,hail,"Mumbai, India",Know the reason and then imagine the filth in the minds of everyone who hail him as a hero &amp; budding youth leader. It’s u…,0
6058,hail,,So has problem with young school kids been made aware of#CAA ... However they will hail protestors who will bring babies…,0
6059,hail,Throwing Shade,"👉🏻Confession Time Always had a soft corner for Arti, but I used to pity her at times (which to me is worse than hat… https://t.co/qqDjGTUqAb",0
6060,hail,Ghana,"We are the LIGHT, HAIL THE LIGHT!",0
6061,hail,India,"Hail PLATO :: Each man is capable of doing one thing well. If he attempts several, he fails to achieve any. : PLATO…",0
6062,hail,"Melbourne, Victoria","I used to know an elderly lady who called herself ""Th… https://t.co/E0ltyZZsaV",0
6063,hail,United Kingdom,Totally agree! They all are entitled pompous white men that prob pull on a hood in a grave yard late a… https://t.co/NOXcbo7fk1,0
6064,hail,Singapore,"Follow King Chody, the God of the Gods.. Compliance will be rewarded! Hail Hydra!! *winks*",0
6065,hail,,hail to the king👑 https://t.co/eHNCIukwMt,0
6066,hail,"Buffalo, NY",For those of you who didn't know; the first round of applications didnt hail any results. Round 2 has been submitted.,0
6067,hail,"South West, England","BBC bigging up the first serious 'in depth 'interview with PM Horace Johnson, with... .. .. .. . Dan Walker, who stands…",0
6068,hail,Star Destroyer Oppression,All hail feminism! https://t.co/YiSLh5NBSJ,0
6069,hail,"Panama, IN","Ladies &amp; Gentleman Pls Welcome The Full Metal Heart , The True LEGEND . One &amp; Only , #IStandWithVi…",0
6070,hail,,Pokemon fusions https://t.co/qSlvYvSO2L,0
6071,hail,"Kampala, Uganda",Two things about the attack dogs. 1. They have the same follow up tweet tagging twitter accounts of the sa… https://t.co/4AboVTon9o,0
6072,hail,USA,WAKE THE FUCK UP!! THE NEW HUMANISM IS HERE! MAKE FKEN NOISE!! Government meeting opens with 'Hail Satan' prayer http…,0
6073,hail,,"BBC bigging up the first serious 'in depth 'interview with PM Horace Johnson, with... .. .. .. . Dan Walker, who s… https://t.co/ibR2eNYMdu",0
6074,hail,,All hail the king👑 #KingKohli https://t.co/6P13SkvOtI,0
6075,hail,"Mumbai, India","Isolated thunderstorm accompanied with hail/lightning also likely over Punjab, Haryana, Chandigarh, Rajasthan, Uttar Prad…",1
6076,hail,Texas/Florida,"The last few days have been so disheartening, on so many levels! Mostly because my very honorable friends who support El…",0
6077,hail,,This is exactly why women loathe being reviewed. What a way to really break down a womans body &amp; highlight our insecuritie…,0
6078,hail,"Jackson, KY",Showers and a few storms will affect the area early this morning with cloud to ground lightning and small hail the… https://t.co/CdHmXjeiF9,1
6079,hail,,My Animal Crossing Neighbors when I try to talk to them https://t.co/Yezn6r7wC8,0
6080,hail,"Dayton, OH","""Those 10 plagues, including natural calamity from snow, rain, hail and earthquakes, are seen in the world to… https://t.co/m4zzWH700B",0
6081,hail,⚧️ECCE HOMOSEXUAL⚧️,Mass Exodus to the healthcare lands of the SpironolactoZone,0
6082,hail,,"I wouldn't mind children holding ""Right wing tears"" or a cup like that, especially when… https://t.co/GVVfWPEWA2",0
6083,hailstorm,,"They are treating it as an obstacle. What next, playing during a hailstorm?",0
